_key,qmof_id,name,info/formula,info/formula_reduced,info/mofid/mofid,info/mofid/mofkey,info/mofid/smiles_nodes/0,info/mofid/smiles_linkers/0,info/mofid/smiles,info/mofid/topology,info/natoms,info/pld,info/lcd,info/density,info/volume,info/symmetry/spacegroup,info/symmetry/spacegroup_number,info/symmetry/spacegroup_crystal,info/symmetry/pointgroup,info/synthesized,info/source,info/doi,inputs/pbe/theory,inputs/pbe/pseudopotentials/0,inputs/pbe/pseudopotentials/1,inputs/pbe/pseudopotentials/2,inputs/pbe/pseudopotentials/3,inputs/pbe/pseudopotentials/4,inputs/pbe/encut,inputs/pbe/kpoints/0,inputs/pbe/kpoints/1,inputs/pbe/kpoints/2,inputs/pbe/gamma,inputs/pbe/spin,outputs/pbe/energy_total,outputs/pbe/energy_vdw,outputs/pbe/energy_elec,outputs/pbe/net_magmom,outputs/pbe/bandgap,outputs/pbe/cbm,outputs/pbe/vbm,outputs/pbe/directgap,outputs/pbe/bandgap_spins/0,outputs/pbe/bandgap_spins/1,outputs/pbe/cbm_spins/0,outputs/pbe/cbm_spins/1,outputs/pbe/vbm_spins/0,outputs/pbe/vbm_spins/1,outputs/pbe/directgap_spins/0,outputs/pbe/directgap_spins/1,inputs/hle17/theory,inputs/hle17/pseudopotentials/0,inputs/hle17/pseudopotentials/1,inputs/hle17/pseudopotentials/2,inputs/hle17/pseudopotentials/3,inputs/hle17/pseudopotentials/4,inputs/hle17/encut,inputs/hle17/kpoints/0,inputs/hle17/kpoints/1,inputs/hle17/kpoints/2,inputs/hle17/gamma,inputs/hle17/spin,inputs/hse06_10hf/theory,inputs/hse06_10hf/pseudopotentials/0,inputs/hse06_10hf/pseudopotentials/1,inputs/hse06_10hf/pseudopotentials/2,inputs/hse06_10hf/pseudopotentials/3,inputs/hse06_10hf/pseudopotentials/4,inputs/hse06_10hf/encut,inputs/hse06_10hf/kpoints/0,inputs/hse06_10hf/kpoints/1,inputs/hse06_10hf/kpoints/2,inputs/hse06_10hf/gamma,inputs/hse06_10hf/spin,inputs/hse06/theory,inputs/hse06/pseudopotentials/0,inputs/hse06/pseudopotentials/1,inputs/hse06/pseudopotentials/2,inputs/hse06/pseudopotentials/3,inputs/hse06/pseudopotentials/4,inputs/hse06/encut,inputs/hse06/kpoints/0,inputs/hse06/kpoints/1,inputs/hse06/kpoints/2,inputs/hse06/gamma,inputs/hse06/spin,outputs/hle17/energy_total,outputs/hle17/energy_vdw,outputs/hle17/energy_elec,outputs/hle17/net_magmom,outputs/hle17/bandgap,outputs/hle17/cbm,outputs/hle17/vbm,outputs/hle17/directgap,outputs/hle17/bandgap_spins/0,outputs/hle17/bandgap_spins/1,outputs/hle17/cbm_spins/0,outputs/hle17/cbm_spins/1,outputs/hle17/vbm_spins/0,outputs/hle17/vbm_spins/1,outputs/hle17/directgap_spins/0,outputs/hle17/directgap_spins/1,outputs/hse06_10hf/energy_total,outputs/hse06_10hf/energy_vdw,outputs/hse06_10hf/energy_elec,outputs/hse06_10hf/net_magmom,outputs/hse06_10hf/bandgap,outputs/hse06_10hf/cbm,outputs/hse06_10hf/vbm,outputs/hse06_10hf/directgap,outputs/hse06_10hf/bandgap_spins/0,outputs/hse06_10hf/bandgap_spins/1,outputs/hse06_10hf/cbm_spins/0,outputs/hse06_10hf/cbm_spins/1,outputs/hse06_10hf/vbm_spins/0,outputs/hse06_10hf/vbm_spins/1,outputs/hse06_10hf/directgap_spins/0,outputs/hse06_10hf/directgap_spins/1,outputs/hse06/energy_total,outputs/hse06/energy_vdw,outputs/hse06/energy_elec,outputs/hse06/net_magmom,outputs/hse06/bandgap,outputs/hse06/cbm,outputs/hse06/vbm,outputs/hse06/directgap,outputs/hse06/bandgap_spins/0,outputs/hse06/bandgap_spins/1,outputs/hse06/cbm_spins/0,outputs/hse06/cbm_spins/1,outputs/hse06/vbm_spins/0,outputs/hse06/vbm_spins/1,outputs/hse06/directgap_spins/0,outputs/hse06/directgap_spins/1,inputs/pbe/pseudopotentials/5,inputs/hle17/pseudopotentials/5,inputs/hse06_10hf/pseudopotentials/5,inputs/hse06/pseudopotentials/5,info/mofid/smiles_linkers/1,info/mofid/smiles_nodes/1,inputs/pbe/pseudopotentials/6,info/mofid/smiles_linkers/2,inputs/hle17/pseudopotentials/6,inputs/hse06_10hf/pseudopotentials/6,inputs/hse06/pseudopotentials/6,info/mofid/smiles_nodes/2,info/mofid/smiles_linkers/3,info/mofid/smiles_linkers/4,info/mofid/smiles_linkers/5
qmof-9507439,qmof-9507439,core_IXUWII_freeONLY,Co4C128H88N16O24,CoC32H22N4O6,O=C(c1cccc(c1)C(=O)Nc1ccncc1)Nc1ccncc1.[Co].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-] MOFid-v1.mok.cat0,Co.MTLPBQYRVAWPQH.NEQFBGHQPUXOFH.MOFkey-v1.mok,[Co],O=C(c1cccc(c1)C(=O)Nc1ccncc1)Nc1ccncc1,O=C(c1cccc(c1)C(=O)Nc1ccncc1)Nc1ccncc1.[Co].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-],mok,260,4.77421,7.56002,0.9385954283513598,4369.673223862866,C2/c,15,monoclinic,2/m,true,CoRE,,PBE-D3BJ,Co 02Aug2007,H 15Jun2001,C 08Apr2002,N 08Apr2002,O 08Apr2002,520,1,1,1,true,true,-1818.12291267,-16.15317,-1801.96974267,6,0.590543,-0.314334,-0.904877,true,0.6471549999999999,0.590543,-0.282857,-0.314334,-0.930012,-0.904877,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-],,,,,,,,,,
qmof-b4350be,qmof-b4350be,core_JEMNAR_freeONLY,Ni4C36H28N4O20,NiC9H7NO5,,,[Ni],[O-]C(=O)CC(C(=O)[O-])[O],[Ni].[O-]C(=O)CC(C(=O)[O-])[O].n1ccc(cc1)c1ccncc1,,92,2.87168,3.8236,1.5522858238370598,1146.1128831017372,P2_1/c,14,monoclinic,2/m,true,CoRE,,PBE-D3BJ,Ni 02Aug2007,H 15Jun2001,C 08Apr2002,N 08Apr2002,O 08Apr2002,520,2,2,1,true,true,-621.22245277,-6.74079,-614.4816627700001,4,0.479872,0.585183,0.105311,false,0.479872,1.218738,0.585183,1.026883,0.105311,-0.191855,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n1ccc(cc1)c1ccncc1,,,,,,,,,,
qmof-8b6046e,qmof-8b6046e,core_JIZJAF_freeONLY,Co12C120H96N8O40,Co3C30H24N2O10,,,[Co],[O-]C(=O)C([O])C,[Co].[O-]C(=O)C([O])C.[O-]C(=O)c1ccc(cc1)c1ccncc1,,276,10.04219,10.46919,1.0696294673354592,4653.0981252787005,Pc,7,monoclinic,m,true,CoRE,,PBE-D3BJ,Co 02Aug2007,H 15Jun2001,C 08Apr2002,N 08Apr2002,O 08Apr2002,520,1,1,1,true,true,-1874.07154208,-18.32297,-1855.74857208,36,0.20823000000000003,-0.309816,-0.518046,true,1.05535,0.20823000000000003,0.307306,-0.309816,-0.748044,-0.518046,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[O-]C(=O)c1ccc(cc1)c1ccncc1,,,,,,,,,,
qmof-c17855f,qmof-c17855f,core_JODFOZ_freeONLY,Co2C56H40N4O8,CoC28H20N2O4,[Co].[O-]C(=O)c1ccc(cc1)C=Cc1ccncc1 MOFid-v1.dia.cat0,Co.NUMRJFUDFISUFQ.MOFkey-v1.dia,[Co],[O-]C(=O)c1ccc(cc1)C=Cc1ccncc1,[Co].[O-]C(=O)c1ccc(cc1)C=Cc1ccncc1,dia,110,3.0195,4.38008,1.2203846999727592,1380.8134951389097,Cc,9,monoclinic,m,true,CoRE,,PBE-D3BJ,Co 02Aug2007,H 15Jun2001,C 08Apr2002,N 08Apr2002,O 08Apr2002,520,2,1,1,true,true,-759.62058031,-7.7924,-751.82818031,6,0.585235,0.533581,-0.051654,true,1.12779,0.585235,0.792493,0.533581,-0.335297,-0.051654,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-e02c627,qmof-e02c627,core_JUFBIX_freeONLY,Co4C104F24H56N8O18,Co2C52F12H28N4O9,[Co][Co].[O-]C(=O)c1ccc(cc1)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1)C(=O)[O-].c1ncn(c1)c1ccc2c(c1)c1cc(ccc1o2)n1cncc1 MOFid-v1.pcu.cat0,Co.ODGNBDVQNSMNLR.PHQYMDAUTAXXFZ.MOFkey-v1.pcu,[Co][Co],[O-]C(=O)c1ccc(cc1)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1)C(=O)[O-],[Co][Co].[O-]C(=O)c1ccc(cc1)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1)C(=O)[O-].c1ncn(c1)c1ccc2c(c1)c1cc(ccc1o2)n1cncc1,pcu,214,2.54058,4.8471,1.5777005595621547,2523.1666896880342,P2/c,13,monoclinic,2/m,true,CoRE,,PBE-D3BJ,Co 02Aug2007,H 15Jun2001,C 08Apr2002,N 08Apr2002,O 08Apr2002,520,3,1,1,true,true,-1471.75477379,-15.84703,-1455.90774379,12,0.5020609999999999,0.978026,0.475965,true,2.012873,0.6346259999999999,2.488838,0.978026,0.475965,0.3434,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F 08Apr2002,,,,c1ncn(c1)c1ccc2c(c1)c1cc(ccc1o2)n1cncc1,,,,,,,,,,
qmof-ed04002,qmof-ed04002,core_JUJTAL_freeONLY,Co3C84H58N12O20,Co3C84H58N12O20,O=C(c1ccc2c(c1)ccc(c2)C(=O)Nc1cccnc1)Nc1cccnc1.[Co].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[OH2][Co][OH2] MOFid-v1.sql.cat0,Co.GBEBGPFCXAXVGW.QMKYBPDZANOJGF.MOFkey-v1.sql,[Co],O=C(c1ccc2c(c1)ccc(c2)C(=O)Nc1cccnc1)Nc1cccnc1,O=C(c1ccc2c(c1)ccc(c2)C(=O)Nc1cccnc1)Nc1cccnc1.[Co].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[OH2][Co][OH2],sql,177,2.4018,4.49908,1.2579068660194965,2286.6805086181566,P-1,2,triclinic,-1,true,CoRE,,PBE-D3BJ,Co 02Aug2007,H 15Jun2001,C 08Apr2002,N 08Apr2002,O 08Apr2002,520,2,1,1,true,true,-1240.76960479,-12.45901,-1228.3105947899999,9,0.17007700000000003,0.680512,0.510435,true,0.601648,0.17007700000000003,0.995796,0.680512,0.394148,0.510435,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],[OH2][Co][OH2],,,,,,,,,
qmof-00cb461,qmof-00cb461,core_JUJZEV_freeONLY,Co10C92H80N16O44P4,Co5C46H40N8O22P2,,,[Co],[O-]C(=O)c1cc(c(cc1C(=O)[O-])C(=O)[O-])P(=O)([O])[O],[Co].[O-]C(=O)c1cc(c(cc1C(=O)[O-])C(=O)[O-])P(=O)([O])[O].[OH2][Co][OH2].c1cc(cc(c1)Cn1cncc1)Cn1cncc1,,246,2.45312,3.73234,1.6914750425816936,2775.224738554881,Pc,7,monoclinic,m,true,CoRE,,PBE-D3BJ,Co 02Aug2007,P 06Sep2000,H 15Jun2001,C 08Apr2002,N 08Apr2002,520,2,2,1,true,true,-1677.308746,-20.49465,-1656.8140959999998,30,0.3016270000000001,1.747856,1.446229,false,2.048736,0.3016270000000001,2.912635,1.747856,0.863899,1.446229,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O 08Apr2002,,,,c1cc(cc(c1)Cn1cncc1)Cn1cncc1,[OH2][Co][OH2],,,,,,,,,
qmof-096bf27,qmof-096bf27,core_KALFEK_freeONLY,Ni4C80H60N8O18,Ni2C40H30N4O9,,,[Ni][OH2][Ni],[O-]C(=O)c1cccc(c1)C(=O)[O-],[Ni][OH2][Ni].[O-]C(=O)c1cccc(c1)C(=O)[O-].n1ccc(cc1)C1C(c2ccncc2)C(C1c1ccncc1)c1ccncc1,,170,4.53877,6.38081,0.9510441641291251,2891.6635906398596,Fdd2,43,orthorhombic,mm2,true,CoRE,,PBE-D3BJ,Ni 02Aug2007,H 15Jun2001,C 08Apr2002,N 08Apr2002,O 08Apr2002,520,1,1,1,true,true,-1162.91186839,-10.35145,-1152.56041839,8,1.516283,0.439829,-1.076454,true,1.516283,1.847739,0.439829,0.480213,-1.076454,-1.367526,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n1ccc(cc1)C1C(c2ccncc2)C(C1c1ccncc1)c1ccncc1,,,,,,,,,,
qmof-f633d9e,qmof-f633d9e,core_KALGAH_freeONLY,Ni4C80H56N8O18,Ni2C40H28N4O9,,,[Ni]O[Ni],[O-]C(=O)c1cccc(c1)C(=O)[O-],[Ni]O[Ni].[O-]C(=O)c1cccc(c1)C(=O)[O-].n1ccc(cc1)C1C(c2ccncc2)C(C1c1ccncc1)c1ccncc1,,166,4.67033,6.09278,0.9746782428325523,2814.6774668354483,Fdd2,43,orthorhombic,mm2,true,CoRE,,PBE-D3BJ,Ni 02Aug2007,H 15Jun2001,C 08Apr2002,N 08Apr2002,O 08Apr2002,520,1,1,1,true,true,-1142.29205364,-10.26423,-1132.02782364,8,0.31051799999999996,-0.825608,-1.136126,true,0.542003,0.8282280000000001,-0.594123,-0.825608,-1.136126,-1.653836,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n1ccc(cc1)C1C(c2ccncc2)C(C1c1ccncc1)c1ccncc1,,,,,,,,,,
qmof-920fac3,qmof-920fac3,core_KAVNIH_freeONLY,Co4C196H128N24O16,CoC49H32N6O4,,,[Co],[O-]C(=O)c1c2ccccc2c(c2c1cccc2)C(=O)[O-],[Co].[O-]C(=O)c1c2ccccc2c(c2c1cccc2)C(=O)[O-],,368,7.75684,8.35712,1.0380092656834266,5296.716397367626,C2/c,15,monoclinic,2/m,true,CoRE,,PBE-D3BJ,Co 02Aug2007,H 15Jun2001,C 08Apr2002,N 08Apr2002,O 08Apr2002,520,1,1,1,true,true,-2593.85737054,-27.05617,-2566.80120054,12,0.47832399999999997,0.342677,-0.135647,true,1.599027,0.47832399999999997,1.112844,0.342677,-0.486183,-0.135647,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-155cb35,qmof-155cb35,core_KINPUU_freeONLY,Co2C64H58N14O4,CoC32H29N7O2,,,,,,,142,3.90955,4.90877,1.1826767351145435,1692.0268523269347,C2,5,monoclinic,2,true,CoRE,,PBE-D3BJ,Co 02Aug2007,H 15Jun2001,C 08Apr2002,N 08Apr2002,O 08Apr2002,520,2,1,1,true,true,-952.55997329,-9.73642,-942.8235532900001,4,0.369391,2.084845,1.715454,false,0.9011480000000001,0.38692300000000013,2.084845,2.102377,1.183697,1.715454,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-7db11d0,qmof-7db11d0,core_KINQAB_freeONLY,Ni2C64H58N16O10,NiC32H29N8O5,,,,,,,150,3.92576,4.74952,1.2677594813760928,1740.272950395671,C2,5,monoclinic,2,true,CoRE,,PBE-D3BJ,Ni 02Aug2007,H 15Jun2001,C 08Apr2002,N 08Apr2002,O 08Apr2002,520,2,1,1,true,true,-1003.50562653,-10.38974,-993.11588653,4,1.411553,1.674993,0.26344,false,1.834467,1.831431,2.097907,1.674993,0.26344,-0.156438,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-1adadbf,qmof-1adadbf,core_KIRKAZ_freeONLY,Co4C132H100N20O16,CoC33H25N5O4,[Co].[O-]C(=O)c1cccc(c1)c1cncc(c1)c1cccc(c1)C(=O)[O-].c1ncn(c1)Cc1ccc(cc1)Cn1cncc1 MOFid-v1.fet.cat0,Co.DMZIXVHACOAZQC.NKUFFYFOBGGDTP.MOFkey-v1.fet,[Co],[O-]C(=O)c1cccc(c1)c1cncc(c1)c1cccc(c1)C(=O)[O-],[Co].[O-]C(=O)c1cccc(c1)c1cncc(c1)c1cccc(c1)C(=O)[O-].c1ncn(c1)Cc1ccc(cc1)Cn1cncc1,fet,272,2.18154,2.92375,1.3812627724460125,2955.057273822378,P2_1/c,14,monoclinic,2/m,true,CoRE,,PBE-D3BJ,Co 02Aug2007,H 15Jun2001,C 08Apr2002,N 08Apr2002,O 08Apr2002,520,1,1,1,true,true,-1878.16197038,-20.86088,-1857.30109038,12,0.5213589999999999,1.532146,1.010787,true,1.556092,0.5213589999999999,2.29711,1.532146,0.741018,1.010787,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1ncn(c1)Cc1ccc(cc1)Cn1cncc1,,,,,,,,,,
qmof-35c161a,qmof-35c161a,core_KIYMIP_freeONLY,Ni4C78F12H52N8O20,Ni2C39F6H26N4O10,,,[OH2][Ni],[O-]C(=O)c1cc(ccc1C(=O)[O-])C(C(F)(F)F)(C(F)(F)F)c1ccc(c(c1)C(=O)[O-])C(=O)[O-],[O-]C(=O)c1cc(ccc1C(=O)[O-])C(C(F)(F)F)(C(F)(F)F)c1ccc(c(c1)C(=O)[O-])C(=O)[O-].[OH2][Ni].n1ccc(cc1)c1ccncc1,,174,2.40335,3.97967,1.436436535556395,2177.978482193019,P2_12_12,18,orthorhombic,222,true,CoRE,,PBE-D3BJ,Ni 02Aug2007,H 15Jun2001,C 08Apr2002,N 08Apr2002,O 08Apr2002,520,2,2,1,true,true,-1177.97982906,-12.61076,-1165.36906906,8,1.2515489999999998,1.132796,-0.118753,false,1.2515489999999998,1.378464,1.132796,1.151608,-0.118753,-0.226856,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F 08Apr2002,,,,n1ccc(cc1)c1ccncc1,,,,,,,,,,
qmof-725832c,qmof-725832c,core_KOLWEO_freeONLY,Ni6C180H144N12O36,NiC30H24N2O6,[Ni].[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].n1ccc(cc1)c1ccncc1 MOFid-v1.tfz.cat0,Ni.MWVTWFVJZLCBMC.SATWKVZGMWCXOJ.MOFkey-v1.tfz,[Ni],[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-],[Ni].[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].n1ccc(cc1)c1ccncc1,tfz,378,2.51357,4.50975,1.2161454493325572,4646.889573853514,R-3c,167,trigonal,-3m,true,CoRE,,PBE-D3BJ,Ni 02Aug2007,H 15Jun2001,C 08Apr2002,N 08Apr2002,O 08Apr2002,520,1,1,1,true,true,-2555.55356631,-26.42975,-2529.12381631,12,1.373267,0.926873,-0.446394,true,1.373267,1.607069,0.926873,0.982677,-0.446394,-0.624392,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n1ccc(cc1)c1ccncc1,,,,,,,,,,
qmof-94a3110,qmof-94a3110,core_KORMOV_freeONLY,Co4C32H24O18,Co2C16H12O9,,,[OH2][Co]12[Co][OH]1[Co]1([OH]2[Co]1)[OH2],[O-]C(=O)c1ccc(cc1)COc1cc(cc(c1)C(=O)[O-])C(=O)[O-],[O-]C(=O)c1ccc(cc1)COc1cc(cc(c1)C(=O)[O-])C(=O)[O-].[OH2][Co]12[Co][OH]1[Co]1([OH]2[Co]1)[OH2],,78,2.10637,3.49499,1.8669543389272305,829.1824366686764,P-1,2,triclinic,-1,true,CoRE,,PBE-D3BJ,Co 02Aug2007,H 15Jun2001,C 08Apr2002,O 08Apr2002,,520,3,2,1,true,true,-533.02785504,-6.64937,-526.37848504,12,0.21855599999999997,1.503336,1.28478,false,2.055164,0.21855599999999997,2.764583,1.503336,0.709419,1.28478,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-871db39,qmof-871db39,core_LASWEJ_freeONLY,Co4C66H50N10O18,Co2C33H25N5O9,[Co].[O-]C(=O)c1cc(C(=O)[O-])c(cc1C(=O)[O-])C(=O)[O-].n1ccc(cc1)c1ccncc1 MOFid-v1.sql.cat0,Co.CYIDZMCFTVVTJO.MWVTWFVJZLCBMC.MOFkey-v1.sql,[Co],[O-]C(=O)c1cc(C(=O)[O-])c(cc1C(=O)[O-])C(=O)[O-],[Co].[O-]C(=O)c1cc(C(=O)[O-])c(cc1C(=O)[O-])C(=O)[O-].n1ccc(cc1)c1ccncc1,sql,148,3.9541,6.89986,1.2044086262682572,2077.5783894848273,P-1,2,triclinic,-1,true,CoRE,,PBE-D3BJ,Co 02Aug2007,H 15Jun2001,C 08Apr2002,N 08Apr2002,O 08Apr2002,520,2,1,1,true,true,-1020.44999707,-10.68741,-1009.76258707,12,0.32468199999999997,0.35483,0.030148,true,0.984022,0.32468199999999997,0.691939,0.35483,-0.292083,0.030148,false,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n1ccc(cc1)c1ccncc1,,,,,,,,,,
qmof-c61bee5,qmof-c61bee5,core_LAYGAV_freeONLY,Co12C216H136N16O48,Co3C54H34N4O12,[Co].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-].c1cc(cc(c1)n1cncc1)n1cncc1 MOFid-v1.hex.cat1,Co.GDWGYEKGZJOUHE.NEQFBGHQPUXOFH.MOFkey-v1.hex,[Co],[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-],[Co].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-].c1cc(cc(c1)n1cncc1)n1cncc1,hex,428,4.47028,6.46015,1.041998699165033,7060.7544382842225,C2/c,15,monoclinic,2/m,true,CoRE,,PBE-D3BJ,Co 02Aug2007,H 15Jun2001,C 08Apr2002,N 08Apr2002,O 08Apr2002,520,1,1,1,true,true,-3017.99407973,-27.63777,-2990.3563097300002,36,0.36124899999999993,-0.318122,-0.679371,true,1.917518,0.36124899999999993,0.638142,-0.318122,-1.279376,-0.679371,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1cc(cc(c1)n1cncc1)n1cncc1,,,,,,,,,,
qmof-f7d5cc6,qmof-f7d5cc6,core_LEVYOC_freeONLY,Co12C44H52N20O40S4,Co3C11H13N5O10S,,,[Co][OH]1[Co][OH]2[Co]1[OH]1[Co]2[OH]([Co]1)[Co],NC1=NN=C([N]1)N,NC1=NN=C([N]1)N.NC1=N[N]C(=N1)N.[Co][OH]1[Co][OH]2[Co]1[OH]1[Co]2[OH]([Co]1)[Co].[O-]C(=O)c1cc(cc(c1)S([O])([O])[O])C(=O)[O-],,172,3.26559,4.01683,1.9529719088474087,1986.5978813470076,C2/c,15,monoclinic,2/m,true,CoRE,,PBE-D3BJ,Co 02Aug2007,H 15Jun2001,C 08Apr2002,S 06Sep2000,N 08Apr2002,520,2,1,1,true,true,-1139.37430294,-14.78417,-1124.59013294,36,0.25277300000000014,1.754938,1.502165,false,1.704345,0.25277300000000014,2.674854,1.754938,0.970509,1.502165,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O 08Apr2002,,,,NC1=N[N]C(=N1)N,,,[O-]C(=O)c1cc(cc(c1)S([O])([O])[O])C(=O)[O-],,,,,,,
qmof-50eb695,qmof-50eb695,core_LEWTUD_freeONLY,Co8C40H28N4O28,Co2C10H7NO7,,,[Co],[O-]C(=O)CC(C(=O)[O-])[O],[Co].[O-]C(=O)CC(C(=O)[O-])[O].[O-]C(=O)c1ccncc1,,108,2.19799,4.56561,1.8017768800707934,1367.788115582476,C2/c,15,monoclinic,2/m,true,CoRE,,PBE-D3BJ,Co 02Aug2007,H 15Jun2001,C 08Apr2002,N 08Apr2002,O 08Apr2002,520,2,1,1,true,true,-750.76289091,-8.7007,-742.06219091,24,0.3354490000000001,1.223367,0.887918,true,1.5006549999999999,0.3354490000000001,2.136465,1.223367,0.63581,0.887918,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[O-]C(=O)c1ccncc1,,,,,,,,,,
qmof-38e0c3c,qmof-38e0c3c,core_LIJNOJ01_freeONLY,Mn8C192H128N16O32,MnC24H16N2O4,[Mn].[O-]C(=O)c1cccc(c1)c1ccncc1 MOFid-v1.ant.cat0,Mn.IYGIZNZSONLPSI.MOFkey-v1.ant,[Mn],[O-]C(=O)c1cccc(c1)c1ccncc1,[Mn].[O-]C(=O)c1cccc(c1)c1ccncc1,ant,376,3.31353,4.64849,1.3245986956389877,4526.38759226467,P2_1/c,14,monoclinic,2/m,true,CoRE,,PBE-D3BJ,Mn_pv 02Aug2007,H 15Jun2001,C 08Apr2002,N 08Apr2002,O 08Apr2002,520,1,1,1,true,true,-2661.99461199,-29.68093,-2632.31368199,40,0.9688040000000001,1.767713,0.798909,true,1.06265,2.964842,1.861559,1.767713,0.798909,-1.197129,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
